,isbn,title,rating,age,UserID,description,num_pages,image_url,emotion_NRC
60,9781423178286,The Thank You Book,5.0,8,56,"Gerald is careful. Piggie is not. Piggie cannot help smiling. Gerald can.
Gerald worries so that Piggie does not have to. Gerald and Piggie are best
friends. In The Thank You Book!, Piggie wants to thank EVERYONE. But Gerald
is worried Piggie will forget someone . . . someone important.",57,http://books.google.com/books/content?id=bfMzrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
61,9780807534021,How to Spy on a Shark,3.0,6,57,"Spend a day at sea tracking sharks—with the help of a robot! How do you spy
on a shark? Join a team of marine biologists as they head out in their boat
to study mako sharks. They catch, tag, and release a young mako, then
follow it with a special robot that can track the shark on video! Simple,
entertaining text and bright, accurate illustrations bring science and
technology to life, and additional pages of facts about sharks follow the
story. The latest book in this read-aloud science series is bound to make a
splash with young minds!",0,https://covers.openlibrary.org/b/id/9282842-L.jpg,
62,9780805075571,Vulture View,3.0,6,57,"""Turkey vultures soar on the balmy air, looking for their next stinky feast. These birds don\'t hunt--they like their food to be already dead. Vultures are part of nature\'s cleanup crew""--Inside front dust jacket.",32,https://covers.openlibrary.org/b/id/2640473-L.jpg,
63,9781584695875,There's a bug on my book!,3.0,6,58,"""Made to be read by a child while lying on the grass, a variety of insects and other creatures appear on each page. Children tip, tap, and turn pages to discover how these animals move""-- Provided by publisher.",0,http://books.google.com/books/content?id=0G0hvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,
64,9780545875738,"Star Wars Jedi Academy. 4, A new class",5.0,12,59,"Excitedly embarking on his course of training at the Jedi Academy in spite
of his older sister's jealousy, Victor Starspeeder struggles with Master
Yoda's assignments, which include a requirement to join the drama club to
channel his high energy.",0,https://covers.openlibrary.org/b/id/7884225-L.jpg,
65,805090053,"Girl, stolen ",5.0,12,60,"When an impulsive carjacking turns into a kidnapping, Griffin, a high school dropout, finds himself more in sympathy with his wealthy, blind victim, sixteen-year-old Cheyenne, than with his greedy father.",0,https://covers.openlibrary.org/b/id/7073849-L.jpg,
66,9780590316811,How do dinosaurs say goodnight?,5.0,6,61,"Mother and child ponder the different ways a dinosaur can say goodnight, from slamming his tail and pouting to giving a big hug and kiss.",0,https://covers.openlibrary.org/b/id/6682726-L.jpg,
67,9781512403145, Dino-racing,5.0,5,62,"In this installment of dino competition, meat eaters face off against plant
eaters in three high-speed auto events: drag racing, off-road racing, and
stock-car racing. Lisa Wheeler's rhymes explore thoughtful questions such
as: Which dinosaurs would make the best chasers for support in a desert
off-road race? Does T-Rex's king status transfer to the track? And can
Diplosaurus actually fit inside a stock car? Barry Gott's illustrations
bring all the hilarious action to life.",32,http://books.google.com/books/content?id=_HpeDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,
68,9780545034555,Pugsley,5.0,7,63,"[""When Lizzie meets a mischievous young pug named Pugsley while working at her aunt's day care center for dogs, she steps in to train Pugsley so that he can get a good owner.""]",96,https://covers.openlibrary.org/b/id/2480340-L.jpg,
69,670059447,Horrible Harry and The Locked Closet,3.0,7,63,Harry and his detective classmates try to find clues relating to a mysterious locked closet in Room 3B.,68,https://covers.openlibrary.org/b/id/1333365-L.jpg,
70,9780545504928,Captain Underpants and the Sensational Saga of Sir Stinks-a-Lot,5.0,7,63,"There's something rotten in the state of Ohio, and it's smellier than a pile of putrid gym socks! Steer clear -- it's Sir Stinks-A-Lot!  George and Harold, and their doubles, Yesterday George and Yesterday Harold, have a good thing going. Two of them go to school, while the other two hide in the tree house and play video games all day -- then they switch! But when their malicious gym teacher, Mr. Meaner, creates a method of mind-control that turns their fellow students into attentive, obedient, perfect children, the future of all humanity will be in their hands!",205,,
71,9780140386202,Horrible Harry and The Dungeon,4.0,7,63,"[""It's almost summer vacation and the students in room 2B are having trouble concentrating on their butterfly project, until a frightening-looking new teacher comes to supervise the Suspension Room and Harry is sent there as punishment for unruly behavior.""]",58,https://covers.openlibrary.org/b/id/7968473-L.jpg,
72,9780375957123,Babymouse: Dragonslayer,5.0,7,64,An imaginative mouse who likes to read heroic fantasy novels finds herself on the school math team as it prepares to compete for the coveted Golden Slide Rule.,0,https://covers.openlibrary.org/b/id/6305823-L.jpg,
73,545540615,Ghosts ,4.0,10,65,"THERE'S SOMETHING DIFFERENT ABOUT THIS TOWN...<br /><br />Catrina and her family are moving to the coast of Northern California because her little sister, Maya, is sick. Cat isn't happy about leaving her friends for Bahia de la Luna, but Maya has cystic fibrosis and will benefit from the cool, salty air that blows in from the sea. As the girls explore their new home, a neighbor lets them in on a secret: There are ghosts in Bahia de la Luna. Maya is determined to meet one, but Cat wants nothing to do with them. As the time of year when ghosts reunite with their loved ones approaches, Cat must figure out how to put aside her fears for her sister's sake -- and her own. <br /><br />Raina Telgemeier has masterfully created a moving and insightful story about the power of family and friendship, and how it gives us the courage to do what we never thought possible.",0,https://images.gr-assets.com/books/1459241004m/28508624.jpg,
74,9780399246265,Million-Dollar Throw,0.0,12,66,"[""Eighth-grade star quarterback Nate Brodie's family is feeling the stress of the troubled economy, and Nate is frantic because his best friend Abby is going blind, so when he gets a chance to win a million dollars if he can complete a pass during the halftime of a New England Patriot's game, he is nearly overwhelmed by the pressure to succeed.""]",0,https://covers.openlibrary.org/b/id/7311855-L.jpg,
75,9781627791151,Book Scavenger,5.0,11,31,"Just after twelve-year-old Emily and her family move to San Francisco, she
teams up with new friend James to follow clues in an odd book they find,
hoping to figure out its secrets before the men who attacked Emily's hero,
publisher Garrison Griswold, solve the mystery or come after the friends.",368,https://covers.openlibrary.org/b/id/8741673-L.jpg,
76,9780525423843,Theodore Boone: Kid Lawyer,5.0,11,67,"<i>A perfect murder. A faceless witness. A lone courtroom champion knows the whole truth . . . and he's only thirteen years old. Meet Theodore Boone</i><br /><br />In the small city of Strattenburg, there are many lawyers, and though he's only thirteen years old, Theo Boone thinks he's one of them. Theo knows every judge, policeman, court clerk--and a lot about the law. He dreams of being a great trial lawyer, of a life in the courtroom.<br /><br />But Theo finds himself in court much sooner than expected. Because he knows so much--maybe too much--he is suddenly dragged into the middle of a sensational murder trial. A cold-blooded killer is about to go free, and only Theo knows the truth.<br /><br />The stakes are high, but Theo won't stop until justice is served.",0,https://covers.openlibrary.org/b/id/10084993-L.jpg,
77,9780439139601,Harry Potter and the Goblet of Fire ,5.0,11,32,"Harry Potter is midway through his training as a wizard and his coming of age. Harry wants to get away from the pernicious Dursleys and go to the International Quidditch Cup. He wants to find out about the mysterious event that's supposed to take place at Hogwarts this year, an event involving two other rival schools of magic, and a competition that hasn't happened for a hundred years. He wants to be a normal, fourteen-year-old wizard. But unfortunately for Harry Potter, he's not normal - even by wizarding standards. <br /><br />And in his case, different can be deadly.<br />--back cover",734,https://covers.openlibrary.org/b/id/9256155-L.jpg,
78,9780060283124,The Bad Beginning ,5.0,11,68,"After the sudden death of their parents, the three Baudelaire children must depend on each other and their wits when it turns out that the distant relative who is appointed their guardian is determined to use any means necessary to get their fortune.",176,https://covers.openlibrary.org/b/id/50379-L.jpg,
79,9780316297790,The Tapper Twins Go to War (With Each Other),5.0,11,35,"An oral history that reports, through transcribed recordings, text messages, photographs, illustrations, screenshots, and more, an epic prank war between twelve-year-old twins Reese and Claudia Tapper of New York City.",219,,
80,9780590353403,Harry Potter and the Sorcerer's Stone,5.0,11,69,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School for Witchcraft and Wizardry.",309,https://covers.openlibrary.org/b/id/9256226-L.jpg,
81,9780312374624,The Girl Who Could Fly,4.0,11,70,"When homeschooled farm girl Piper McCloud reveals her ability to fly, she is quickly taken to a secret government facility to be trained with other exceptional children, but she soon realizes that something is very wrong and begins working with brilliant and wealthy Conrad to escape.<br /><br />""Piper decided to jump off the roof. It wasn't a rash decision on her part. This was her plan: Climb to the top of the roof, pick up speed by running from one end all the way to the other. Jump off. Finally, and most importantly, don't fall. She didn't make plans in the event she did fall, because if you jump off the roof of your house and land on your head, you really don't need any plans from that point on. Even Piper knew that. So that's what she did. She jumped clean off her roof. But before we get to what happens next, you'll probably need to know a thing or two about a thing or two...""",336,https://covers.openlibrary.org/b/id/7247900-L.jpg,
